Reading MNIST images from mnist-data/t10k-images.idx3-ubyte...
Image dimensions: 28 x 28
Loaded 10000 images
Reading MNIST labels from mnist-data/t10k-labels-idx1-ubyte/t10k-labels-idx1-ubyte...
Loaded 20000 labels
Model created with 2 layers
Layer 0: 784 inputs, 8 neurons
Layer 1: 8 inputs, 10 neurons
Number of parameters: 6370
Loading model from file ./models/model_20260320_184837_h8.mdl

Running inference on 10000 images...

Image 0: Predicted digit = 0, Confidence = 0.1471, True label = 0 (Correct)
Image 2438: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2439: Predicted digit = 0, Confidence = 0.9846, True label = 0 (Correct)
Image 2440: Predicted digit = 0, Confidence = 0.9974, True label = 0 (Correct)
Image 2441: Predicted digit = 0, Confidence = 0.5985, True label = 0 (Correct)
Image 2442: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2443: Predicted digit = 0, Confidence = 0.9984, True label = 0 (Correct)
Image 2444: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2445: Predicted digit = 0, Confidence = 0.9993, True label = 0 (Correct)
Image 2446: Predicted digit = 0, Confidence = 0.8760, True label = 0 (Correct)
Image 2447: Predicted digit = 0, Confidence = 0.9969, True label = 0 (Correct)
Image 2448: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 2449: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 2450: Predicted digit = 0, Confidence = 0.9993, True label = 0 (Correct)
Image 2451: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 2452: Predicted digit = 0, Confidence = 0.9022, True label = 0 (Correct)
Image 2453: Predicted digit = 0, Confidence = 0.6885, True label = 0 (Correct)
Image 2454: Predicted digit = 0, Confidence = 0.9828, True label = 0 (Correct)
Image 2455: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 2456: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2457: Predicted digit = 0, Confidence = 0.9992, True label = 0 (Correct)
Image 2458: Predicted digit = 0, Confidence = 0.9974, True label = 0 (Correct)
Image 2459: Predicted digit = 0, Confidence = 0.6074, True label = 0 (Correct)
Image 2460: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2461: Predicted digit = 0, Confidence = 0.9775, True label = 0 (Correct)
Image 2462: Predicted digit = 0, Confidence = 0.9990, True label = 0 (Correct)
Image 2463: Predicted digit = 0, Confidence = 0.9593, True label = 0 (Correct)
Image 2464: Predicted digit = 0, Confidence = 0.9981, True label = 0 (Correct)
Image 2465: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2466: Predicted digit = 0, Confidence = 0.7606, True label = 0 (Correct)
Image 2467: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 2468: Predicted digit = 0, Confidence = 0.9905, True label = 0 (Correct)
Image 2469: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2470: Predicted digit = 0, Confidence = 0.9821, True label = 0 (Correct)
Image 2471: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2472: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2473: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2474: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2475: Predicted digit = 0, Confidence = 0.5827, True label = 0 (Correct)
Image 2476: Predicted digit = 0, Confidence = 0.7295, True label = 0 (Correct)
Image 2477: Predicted digit = 0, Confidence = 0.3447, True label = 0 (Correct)
Image 2478: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2479: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2480: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2481: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2482: Predicted digit = 0, Confidence = 0.9992, True label = 0 (Correct)
Image 2483: Predicted digit = 0, Confidence = 0.9987, True label = 0 (Correct)
Image 2484: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2485: Predicted digit = 0, Confidence = 0.9884, True label = 0 (Correct)
Image 2486: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2487: Predicted digit = 0, Confidence = 0.9470, True label = 0 (Correct)
Image 2488: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 2489: Predicted digit = 0, Confidence = 0.9969, True label = 0 (Correct)
Image 2490: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2491: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 2492: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2493: Predicted digit = 0, Confidence = 0.9246, True label = 0 (Correct)
Image 2494: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 2495: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2496: Predicted digit = 0, Confidence = 0.9428, True label = 0 (Correct)
Image 2497: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 2498: Predicted digit = 6, Confidence = 0.1218, True label = 0 (Incorrect)
Image 2499: Predicted digit = 0, Confidence = 0.7272, True label = 0 (Correct)
Image 2500: Predicted digit = 0, Confidence = 0.9945, True label = 0 (Correct)
Image 2501: Predicted digit = 0, Confidence = 0.9971, True label = 0 (Correct)
Image 2502: Predicted digit = 0, Confidence = 0.9470, True label = 0 (Correct)
Image 2503: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2504: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2505: Predicted digit = 0, Confidence = 0.9974, True label = 0 (Correct)
Image 2506: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2507: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2508: Predicted digit = 0, Confidence = 0.9979, True label = 0 (Correct)
Image 2509: Predicted digit = 0, Confidence = 0.1422, True label = 0 (Correct)
Image 2510: Predicted digit = 0, Confidence = 0.7938, True label = 0 (Correct)
Image 2511: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2512: Predicted digit = 0, Confidence = 0.9997, True label = 0 (Correct)
Image 2513: Predicted digit = 0, Confidence = 0.9994, True label = 0 (Correct)
Image 2514: Predicted digit = 0, Confidence = 0.9992, True label = 0 (Correct)
Image 2515: Predicted digit = 0, Confidence = 0.9916, True label = 0 (Correct)
Image 2516: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2517: Predicted digit = 0, Confidence = 0.9989, True label = 0 (Correct)
Image 2518: Predicted digit = 0, Confidence = 0.8889, True label = 0 (Correct)
Image 2519: Predicted digit = 0, Confidence = 0.9779, True label = 0 (Correct)
Image 2520: Predicted digit = 0, Confidence = 0.9981, True label = 0 (Correct)
Image 2521: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2522: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2523: Predicted digit = 0, Confidence = 0.9982, True label = 0 (Correct)
Image 2524: Predicted digit = 0, Confidence = 0.9943, True label = 0 (Correct)
Image 2525: Predicted digit = 0, Confidence = 0.9848, True label = 0 (Correct)
Image 2526: Predicted digit = 0, Confidence = 0.9995, True label = 0 (Correct)
Image 2527: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2528: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2529: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2530: Predicted digit = 0, Confidence = 0.9997, True label = 0 (Correct)
Image 2531: Predicted digit = 0, Confidence = 0.9955, True label = 0 (Correct)
Image 2532: Predicted digit = 0, Confidence = 0.9585, True label = 0 (Correct)
Image 2533: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2534: Predicted digit = 0, Confidence = 0.9990, True label = 0 (Correct)
Image 2535: Predicted digit = 0, Confidence = 0.9893, True label = 0 (Correct)
Image 2536: Predicted digit = 0, Confidence = 0.9997, True label = 0 (Correct)
Image 2537: Predicted digit = 0, Confidence = 0.9765, True label = 0 (Correct)
Image 2538: Predicted digit = 0, Confidence = 0.9988, True label = 0 (Correct)
Image 2539: Predicted digit = 0, Confidence = 0.9842, True label = 0 (Correct)
Image 2540: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2541: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2542: Predicted digit = 0, Confidence = 0.9992, True label = 0 (Correct)
Image 2543: Predicted digit = 0, Confidence = 0.9269, True label = 0 (Correct)
Image 2544: Predicted digit = 0, Confidence = 0.7940, True label = 0 (Correct)
Image 2545: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2546: Predicted digit = 0, Confidence = 0.9558, True label = 0 (Correct)
Image 2547: Predicted digit = 0, Confidence = 0.9627, True label = 0 (Correct)
Image 2548: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2549: Predicted digit = 0, Confidence = 0.9981, True label = 0 (Correct)
Image 2550: Predicted digit = 0, Confidence = 0.9934, True label = 0 (Correct)
Image 2551: Predicted digit = 0, Confidence = 0.9991, True label = 0 (Correct)
Image 2552: Predicted digit = 0, Confidence = 0.9990, True label = 0 (Correct)
Image 2553: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2554: Predicted digit = 0, Confidence = 0.9959, True label = 0 (Correct)
Image 2555: Predicted digit = 0, Confidence = 0.9992, True label = 0 (Correct)
Image 2556: Predicted digit = 0, Confidence = 0.7579, True label = 0 (Correct)
Image 2557: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2558: Predicted digit = 0, Confidence = 0.9599, True label = 0 (Correct)
Image 2559: Predicted digit = 0, Confidence = 0.9974, True label = 0 (Correct)
Image 2560: Predicted digit = 0, Confidence = 0.9479, True label = 0 (Correct)
Image 2561: Predicted digit = 0, Confidence = 0.9983, True label = 0 (Correct)
Image 2562: Predicted digit = 0, Confidence = 0.3637, True label = 0 (Correct)
Image 2563: Predicted digit = 0, Confidence = 0.9835, True label = 0 (Correct)
Image 2564: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2565: Predicted digit = 0, Confidence = 0.8433, True label = 0 (Correct)
Image 2566: Predicted digit = 0, Confidence = 0.9997, True label = 0 (Correct)
Image 2567: Predicted digit = 0, Confidence = 0.9928, True label = 0 (Correct)
Image 2568: Predicted digit = 0, Confidence = 0.8686, True label = 0 (Correct)
Image 2569: Predicted digit = 0, Confidence = 0.7346, True label = 0 (Correct)
Image 2570: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2571: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2572: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 2573: Predicted digit = 0, Confidence = 0.9993, True label = 0 (Correct)
Image 2574: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2575: Predicted digit = 0, Confidence = 0.9985, True label = 0 (Correct)
Image 2576: Predicted digit = 0, Confidence = 0.9987, True label = 0 (Correct)
Image 2577: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2578: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2579: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2580: Predicted digit = 0, Confidence = 0.9897, True label = 0 (Correct)
Image 2581: Predicted digit = 0, Confidence = 0.9974, True label = 0 (Correct)
Image 2582: Predicted digit = 0, Confidence = 0.9982, True label = 0 (Correct)
Image 2583: Predicted digit = 0, Confidence = 0.9921, True label = 0 (Correct)
Image 2584: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2585: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2586: Predicted digit = 8, Confidence = 0.1172, True label = 0 (Incorrect)
Image 2587: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 2588: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2589: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2590: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2591: Predicted digit = 0, Confidence = 0.8092, True label = 0 (Correct)
Image 2592: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 2593: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2594: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2595: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2596: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2597: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2598: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2599: Predicted digit = 0, Confidence = 0.9994, True label = 0 (Correct)
Image 2600: Predicted digit = 0, Confidence = 0.9327, True label = 0 (Correct)
Image 2601: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2602: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2603: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2604: Predicted digit = 0, Confidence = 0.9859, True label = 0 (Correct)
Image 2605: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2606: Predicted digit = 0, Confidence = 0.6034, True label = 0 (Correct)
Image 2607: Predicted digit = 0, Confidence = 0.5067, True label = 0 (Correct)
Image 2608: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2609: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2610: Predicted digit = 0, Confidence = 0.9884, True label = 0 (Correct)
Image 2611: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2612: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2613: Predicted digit = 0, Confidence = 0.3396, True label = 0 (Correct)
Image 2614: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 2615: Predicted digit = 0, Confidence = 0.9003, True label = 0 (Correct)
Image 2616: Predicted digit = 0, Confidence = 0.9891, True label = 0 (Correct)
Image 2617: Predicted digit = 0, Confidence = 0.9987, True label = 0 (Correct)
Image 2618: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2619: Predicted digit = 2, Confidence = 0.1220, True label = 0 (Incorrect)
Image 2620: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2621: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2622: Predicted digit = 0, Confidence = 0.8941, True label = 0 (Correct)
Image 2623: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2624: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 2625: Predicted digit = 0, Confidence = 0.9761, True label = 0 (Correct)
Image 2626: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2627: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2628: Predicted digit = 0, Confidence = 0.9782, True label = 0 (Correct)
Image 2629: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2630: Predicted digit = 0, Confidence = 0.6964, True label = 0 (Correct)
Image 2631: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2632: Predicted digit = 9, Confidence = 0.1196, True label = 0 (Incorrect)
Image 2633: Predicted digit = 0, Confidence = 0.8875, True label = 0 (Correct)
Image 2634: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2635: Predicted digit = 0, Confidence = 0.9988, True label = 0 (Correct)
Image 2636: Predicted digit = 0, Confidence = 0.9988, True label = 0 (Correct)
Image 2637: Predicted digit = 0, Confidence = 0.9987, True label = 0 (Correct)
Image 2638: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2639: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2640: Predicted digit = 0, Confidence = 0.9992, True label = 0 (Correct)
Image 2641: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2642: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2643: Predicted digit = 0, Confidence = 0.9893, True label = 0 (Correct)
Image 2644: Predicted digit = 0, Confidence = 0.7320, True label = 0 (Correct)
Image 2645: Predicted digit = 0, Confidence = 0.9235, True label = 0 (Correct)
Image 2646: Predicted digit = 0, Confidence = 0.9851, True label = 0 (Correct)
Image 2647: Predicted digit = 0, Confidence = 0.9004, True label = 0 (Correct)
Image 2648: Predicted digit = 0, Confidence = 0.9038, True label = 0 (Correct)
Image 2649: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2650: Predicted digit = 0, Confidence = 0.9862, True label = 0 (Correct)
Image 2651: Predicted digit = 0, Confidence = 0.9964, True label = 0 (Correct)
Image 2652: Predicted digit = 0, Confidence = 0.5136, True label = 0 (Correct)
Image 2653: Predicted digit = 0, Confidence = 0.9985, True label = 0 (Correct)
Image 2654: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2655: Predicted digit = 0, Confidence = 0.9986, True label = 0 (Correct)
Image 2656: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2657: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2658: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2659: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 2660: Predicted digit = 0, Confidence = 0.9990, True label = 0 (Correct)
Image 2661: Predicted digit = 0, Confidence = 0.9909, True label = 0 (Correct)
Image 2662: Predicted digit = 0, Confidence = 0.9693, True label = 0 (Correct)
Image 2663: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2664: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2665: Predicted digit = 0, Confidence = 0.7273, True label = 0 (Correct)
Image 2666: Predicted digit = 0, Confidence = 0.8163, True label = 0 (Correct)
Image 2667: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2668: Predicted digit = 0, Confidence = 0.6182, True label = 0 (Correct)
Image 2669: Predicted digit = 0, Confidence = 0.9755, True label = 0 (Correct)
Image 2670: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2671: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2672: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2673: Predicted digit = 0, Confidence = 0.9886, True label = 0 (Correct)
Image 2674: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2675: Predicted digit = 0, Confidence = 0.9973, True label = 0 (Correct)
Image 2676: Predicted digit = 0, Confidence = 0.8949, True label = 0 (Correct)
Image 2677: Predicted digit = 0, Confidence = 0.9780, True label = 0 (Correct)
Image 2678: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2679: Predicted digit = 0, Confidence = 0.9946, True label = 0 (Correct)
Image 2680: Predicted digit = 0, Confidence = 0.9586, True label = 0 (Correct)
Image 2681: Predicted digit = 0, Confidence = 0.8052, True label = 0 (Correct)
Image 2682: Predicted digit = 6, Confidence = 0.1108, True label = 0 (Incorrect)
Image 2683: Predicted digit = 0, Confidence = 0.9995, True label = 0 (Correct)
Image 2684: Predicted digit = 0, Confidence = 0.9649, True label = 0 (Correct)
Image 2685: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2686: Predicted digit = 0, Confidence = 0.9940, True label = 0 (Correct)
Image 2687: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2688: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2689: Predicted digit = 0, Confidence = 0.8872, True label = 0 (Correct)
Image 2690: Predicted digit = 0, Confidence = 0.9908, True label = 0 (Correct)
Image 2691: Predicted digit = 0, Confidence = 0.9970, True label = 0 (Correct)
Image 2692: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2693: Predicted digit = 0, Confidence = 0.9991, True label = 0 (Correct)
Image 2694: Predicted digit = 0, Confidence = 0.3376, True label = 0 (Correct)
Image 2695: Predicted digit = 0, Confidence = 0.9995, True label = 0 (Correct)
Image 2696: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2697: Predicted digit = 0, Confidence = 0.6690, True label = 0 (Correct)
Image 2698: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2699: Predicted digit = 0, Confidence = 0.9562, True label = 0 (Correct)
Image 2700: Predicted digit = 0, Confidence = 0.9837, True label = 0 (Correct)
Image 2701: Predicted digit = 0, Confidence = 0.3280, True label = 0 (Correct)
Image 2702: Predicted digit = 0, Confidence = 0.9983, True label = 0 (Correct)
Image 2703: Predicted digit = 0, Confidence = 0.9994, True label = 0 (Correct)
Image 2704: Predicted digit = 0, Confidence = 0.9993, True label = 0 (Correct)
Image 2705: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2706: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2707: Predicted digit = 0, Confidence = 0.9857, True label = 0 (Correct)
Image 2708: Predicted digit = 0, Confidence = 0.9713, True label = 0 (Correct)
Image 2709: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2710: Predicted digit = 0, Confidence = 0.9896, True label = 0 (Correct)
Image 2711: Predicted digit = 0, Confidence = 0.9986, True label = 0 (Correct)
Image 2712: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 2713: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2714: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2715: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2716: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2717: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2718: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2719: Predicted digit = 0, Confidence = 0.9923, True label = 0 (Correct)
Image 2720: Predicted digit = 0, Confidence = 0.9987, True label = 0 (Correct)
Image 2721: Predicted digit = 0, Confidence = 0.9989, True label = 0 (Correct)
Image 2722: Predicted digit = 0, Confidence = 0.9981, True label = 0 (Correct)
Image 2723: Predicted digit = 5, Confidence = 0.1497, True label = 0 (Incorrect)
Image 2724: Predicted digit = 0, Confidence = 0.2338, True label = 0 (Correct)
Image 2725: Predicted digit = 0, Confidence = 0.9886, True label = 0 (Correct)
Image 2726: Predicted digit = 0, Confidence = 0.3185, True label = 0 (Correct)
Image 2727: Predicted digit = 0, Confidence = 0.9626, True label = 0 (Correct)
Image 2728: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2729: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2730: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2731: Predicted digit = 0, Confidence = 0.9997, True label = 0 (Correct)
Image 2732: Predicted digit = 0, Confidence = 0.1486, True label = 0 (Correct)
Image 2733: Predicted digit = 0, Confidence = 0.9980, True label = 0 (Correct)
Image 2734: Predicted digit = 0, Confidence = 0.9816, True label = 0 (Correct)
Image 2735: Predicted digit = 0, Confidence = 0.9872, True label = 0 (Correct)
Image 2736: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2737: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2738: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2739: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 2740: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2741: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2742: Predicted digit = 0, Confidence = 0.9794, True label = 0 (Correct)
Image 2743: Predicted digit = 0, Confidence = 0.9552, True label = 0 (Correct)
Image 2744: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2745: Predicted digit = 0, Confidence = 0.4827, True label = 0 (Correct)
Image 2746: Predicted digit = 0, Confidence = 0.9989, True label = 0 (Correct)
Image 2747: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2748: Predicted digit = 0, Confidence = 0.9918, True label = 0 (Correct)
Image 2749: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2750: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 2751: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2752: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2753: Predicted digit = 0, Confidence = 0.9383, True label = 0 (Correct)
Image 2754: Predicted digit = 0, Confidence = 0.9830, True label = 0 (Correct)
Image 2755: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2756: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2757: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2758: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2759: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2760: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2761: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2762: Predicted digit = 0, Confidence = 0.9990, True label = 0 (Correct)
Image 2763: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2764: Predicted digit = 0, Confidence = 0.8975, True label = 0 (Correct)
Image 2765: Predicted digit = 0, Confidence = 0.9941, True label = 0 (Correct)
Image 2766: Predicted digit = 0, Confidence = 0.3320, True label = 0 (Correct)
Image 2767: Predicted digit = 5, Confidence = 0.1448, True label = 0 (Incorrect)
Image 2768: Predicted digit = 0, Confidence = 0.8528, True label = 0 (Correct)
Image 2769: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2770: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2771: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 2772: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2773: Predicted digit = 0, Confidence = 0.9932, True label = 0 (Correct)
Image 2774: Predicted digit = 0, Confidence = 0.8947, True label = 0 (Correct)
Image 2775: Predicted digit = 0, Confidence = 0.9938, True label = 0 (Correct)
Image 2776: Predicted digit = 0, Confidence = 0.9979, True label = 0 (Correct)
Image 2777: Predicted digit = 0, Confidence = 0.9992, True label = 0 (Correct)
Image 2778: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2779: Predicted digit = 0, Confidence = 0.9944, True label = 0 (Correct)
Image 2780: Predicted digit = 0, Confidence = 0.9997, True label = 0 (Correct)
Image 2781: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2782: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 2783: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 2784: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 2785: Predicted digit = 0, Confidence = 0.9751, True label = 0 (Correct)
Image 2786: Predicted digit = 0, Confidence = 0.9573, True label = 0 (Correct)
Image 2787: Predicted digit = 0, Confidence = 0.9988, True label = 0 (Correct)
Image 2788: Predicted digit = 0, Confidence = 0.9852, True label = 0 (Correct)
Image 2789: Predicted digit = 0, Confidence = 0.9559, True label = 0 (Correct)
